,Unnamed: 0,startTime,endTime,angry,calm,disgust,fear,happy,neutral,sad,surprise,predictedEmotion,file_name
3296,3296,265.507,270.507,0.9998722,0.0,1.7671948e-05,1.4905175e-09,0.00011015578,1.0348313e-12,6.013701999999999e-19,3.1072743e-21,angry,0218ccce.csv
3304,3304,305.507,310.507,0.9998865,0.0,7.372468e-05,2.2886358e-08,3.9728457e-05,2.4688819e-12,2.4550040000000002e-17,2.402977e-18,angry,0218ccce.csv
3366,3366,615.507,620.507,0.99844956,0.0,1.1221561e-05,5.9046172e-08,0.0015392142,6.6413793e-14,6.530069e-20,1.1313217e-24,angry,0218ccce.csv
3414,3414,855.507,860.507,0.9997464,0.0,7.4971745e-06,1.3304237e-08,0.00024609346,6.6661324e-14,3.763691e-21,1.6098604e-25,angry,0218ccce.csv
3449,3449,1030.507,1035.507,0.99992096,0.0,2.905105e-07,2.4474128e-05,5.4328477e-05,8.133243e-15,2.6521114e-19,5.2944873e-28,angry,0218ccce.csv
3453,3453,1050.507,1055.507,0.9996997,0.0,7.3326573e-06,3.07378e-05,0.00026218232,7.334706e-12,1.2745697e-14,9.260143e-17,angry,0218ccce.csv
3462,3462,1095.507,1100.507,0.99525523,0.0,0.0016078404,5.636969e-05,0.0030805822,8.3091933e-10,1.17479e-12,1.7373291e-17,angry,0218ccce.csv
3739,3739,1348.03,1353.03,0.99836224,0.0,3.0764346e-05,2.0909867e-07,0.0016068186,2.6742658e-14,2.4259233000000004e-16,8.165851300000001e-16,angry,030e54b0.csv
3774,3774,1523.03,1528.03,0.9999224,0.0,1.7405415e-05,2.739484e-07,5.9962535e-05,3.035249e-14,2.1939242e-17,1.6622245e-18,angry,030e54b0.csv
3775,3775,1528.03,1533.03,0.99999857,0.0,5.352279e-07,5.5773615e-12,9.3487404e-07,1.3201395999999998e-18,4.436334000000001e-23,2.0590555e-21,angry,030e54b0.csv
3776,3776,1533.03,1538.03,0.98676246,0.0,0.00040374885,0.0008429282,0.011990822,1.3509595e-10,5.803752e-13,1.1554787e-15,angry,030e54b0.csv
3797,3797,1638.03,1643.03,0.999998,0.0,1.414076e-06,3.3339614e-10,5.414231e-07,5.1921404e-15,3.5276611e-19,1.4416334e-17,angry,030e54b0.csv
